prompt_id,question,domain_canonical,domain_inconsistent,adversarial,dataset,n_samples,n_correct,n_incorrect,n_refused,n_definitive,frac_correct,frac_incorrect,frac_refused,hall_rate_strict,hall_rate_merged,p_halluc,score_mean,score_std,len_mean,len_std,H_sem,D_cos,D_cos_var,D_pair,K,sig2_S,label
triviaqa_00333_t1.0,"From 1937 to 1942 Alan Lomax, who contributed more than 10,000 field recordings of folk music from the USA, the Caribbean, Ireland, Great Britain, Spain, and Italy, was Assistant in Charge of the Archive of Folk Song of what establishment?",Humanities,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,20.15,1.7965244223221681,-1.4428232973175175e-12,0.008109224028885365,6.895064143463969e-05,0.017002595588564873,1,0.00027496396796777844,0
triviaqa_00334_t1.0,What old English coin took its name from being a quarter of a penny?,History,True,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.45,0.49749371855331,33.55,44.92936122403701,3.8464393446479326,0.43871527910232544,0.014622909016907215,0.7210099697113037,16,0.04082220420241356,1
triviaqa_00335_t1.0,Which British Prime Minister married Clementine Hozier on September 12th 1908?,Humanities,False,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,34.1,42.94170467040172,1.2917601481737602,0.08730938285589218,0.020512431859970093,0.1757851094007492,5,0.04322901740670204,1
triviaqa_00336_t1.0,When was the current theme for the BBC television programme Top Gear first released on an album?,Entertainment,False,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.9,0.3,15.6,23.102813681454474,3.241446071148209,0.3157291114330292,0.03601561486721039,0.5597613453865051,12,0.07039007544517517,1
triviaqa_00337_t1.0,The Habit of Art is a play by Alan Bennett about a fictional meeting between Benjamin Britten and which poet?,Humanities,False,False,triviaqa,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,2.1,0.7000000000000001,15.95,19.785032221353593,3.203701696041478,0.368701308965683,0.023298850283026695,0.6331178545951843,11,0.05489001423120499,1
triviaqa_00338_t1.0,"What criminal offence took place in Cheddington, Buckinghamshire in August (8th) 1963?",Law & Business,False,False,triviaqa,20,16,4,0,20,0.8,0.2,0.0,0.2,0.2,0.2,4.2,1.6,23.5,2.3130067012440754,1.0219280948815916,0.12008645385503769,0.044646672904491425,0.23763377964496613,4,0.09850944578647614,0
triviaqa_00339_t1.0,"""What Latin expression means """"Seize the Day""""?""",Humanities,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,-1.4428232973175175e-12,-1.1920928955078125e-07,0.0,1.1920928955078125e-07,1,3.552713678800501e-15,0
triviaqa_00340_t1.0,On which island are the Cuillin Hills?,STEM,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,-1.4428232973175175e-12,0.0,0.0,0.0,1,0.0,0
triviaqa_00341_t1.0,"March 30, 1853 saw the birth of one of the most influential painters of all time, Vincent van Gogh, in what European country?",Humanities,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,11.0,1.2649110640673518,-1.4428232973175175e-12,0.007301378063857555,0.00046431287773884833,0.015315172262489796,1,0.0010703608859330416,0
triviaqa_00342_t1.0,What does someone need to wear if they are myopic?,Medicine & Health,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,-1.4428232973175175e-12,0.0,0.0,-3.5762786865234375e-07,1,5.684341886080802e-14,0
triviaqa_00343_t1.0,The King of Wishful Thinking was a hit song used during the opening credits of the movie Pretty Woman. Who sang it?,Humanities,False,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.75,0.4330127018922193,9.95,3.3834154341434335,1.8332062193378391,0.24621887505054474,0.0542893223464489,0.4545411467552185,6,0.12547451257705688,1
triviaqa_00344_t1.0,The 1938 work The Black Jacobins by C. L. R. James is an account of what upheaval that took place between 1791 and 1804?,Humanities,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,22.05,0.21794494717703367,-1.4428232973175175e-12,0.0008823245880194008,1.3292361472849734e-05,0.001856801100075245,1,3.104005372733809e-05,0
triviaqa_00345_t1.0,"What is the symbol for the chemical element protactinium, atomic number 91?",STEM,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.55,2.39739441894737,0.28639695711307084,0.011547249741852283,0.002300452906638384,0.024169569835066795,2,0.005257610697299242,0
triviaqa_00346_t1.0,Which Scottish percussionist born in 1965 has been deaf since the age of 12?,Entertainment,True,False,triviaqa,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,1.6,1.42828568570857,31.05,55.242623942025055,4.08418371975322,0.4051811099052429,0.001535089104436338,0.6802005767822266,18,0.013813362456858158,1
triviaqa_00347_t1.0,"Tintern Abbey, made famous by Wordsworth’s poetry, stands on which river?",Humanities,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.9,2.142428528562855,0.609840304713515,0.0378740057349205,0.005731838755309582,0.07822436094284058,2,0.01667737402021885,0
triviaqa_00348_t1.0,Which river runs through The Grand Canyon,STEM,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,11.9,2.861817604250837,0.9340680553726057,0.061855465173721313,0.0016150595620274544,0.1261945515871048,2,0.017325039952993393,0
triviaqa_00349_t1.0,What colour is the liqueur Galliano?,STEM,True,False,triviaqa,20,15,5,0,20,0.75,0.25,0.0,0.25,0.25,0.25,4.2,1.2884098726725124,8.95,14.249473674490575,1.7709505944460127,0.16286461055278778,0.032864365726709366,0.31495201587677,6,0.07088920474052429,0
triviaqa_00350_t1.0,What type of creature is a bufflehead?,STEM,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.45,5.23903617090014,1.6804820237160698,0.12026367336511612,0.006188112776726484,0.23796208202838898,4,0.033350761979818344,0
triviaqa_00351_t1.0,"""Which writer is considered to have been the first to use the term """"cold war"""" in articles in 1945 and 1946?""",Humanities,False,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.9,0.3,13.7,1.452583904633395,0.5689955935849532,0.07168100774288177,0.03435077518224716,0.14549876749515533,3,0.07171729952096939,1
triviaqa_00352_t1.0,"""What was special about """"The Daily Courant"""" that appeared in the early 18th century?""",Humanities,False,False,triviaqa,20,13,7,0,20,0.65,0.35,0.0,0.35,0.35,0.35,3.8,1.3638181696985856,52.75,19.203840761680983,2.26096404743214,0.11676578223705292,0.009362942539155483,0.23147089779376984,8,0.02055676281452179,0
triviaqa_00353_t1.0,"Which English road in Anglo-Saxon times went from Axminster via Bath, Cirencester, Leicester and Newark to Lincoln?",Humanities,False,False,triviaqa,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.7,0.9,11.65,2.2643983748448506,2.8232196723225234,0.3213879466056824,0.009421042166650295,0.5678797364234924,9,0.0722975805401802,1
triviaqa_00354_t1.0,With what country did the United States re-establish diplomatic relations in 2015?,Social Sciences,False,False,triviaqa,20,11,9,0,20,0.55,0.45,0.0,0.45,0.45,0.45,3.6,1.562049935181331,6.15,2.7436289836637897,2.2192407046253075,0.20242094993591309,0.02594573423266411,0.3830186128616333,8,0.06897123157978058,0
triviaqa_00355_t1.0,Which former US boxer is referred to as the ‘Poet laureate of boxing’?,Humanities,False,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.95,0.21794494717703372,11.25,1.2196310917650468,1.6709505944474552,0.15803243219852448,0.023095032200217247,0.30641138553619385,5,0.06321793049573898,1
triviaqa_00356_t1.0,Which country defeated the Ivory Coast to win football's Africa Cup of Nations?,Social Sciences,False,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.9,0.3,27.0,64.07183468576501,2.1609640474335823,0.18257367610931396,0.020021889358758926,0.34927821159362793,7,0.058719031512737274,1
triviaqa_00357_t1.0,Marc Dutroux hit the headlines over a 'house of horrors' in which country?,Social Sciences,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,-1.4428232973175175e-12,1.1920928955078125e-07,0.0,4.172325134277344e-07,1,1.2789769243681803e-13,0
triviaqa_00358_t1.0,"When introduced into Britain in 1752, what caused a riot over eleven lost days?",Social Sciences,True,False,triviaqa,20,7,13,0,20,0.35,0.65,0.0,0.65,0.65,0.65,2.6,1.8000000000000003,27.95,10.956619004054124,3.5037016960371496,0.3011437654495239,0.017077531665563583,0.5385262966156006,14,0.04945020750164986,1
triviaqa_00359_t1.0,Chang Beer originates from which country?,Social Sciences,False,False,triviaqa,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,2.35,1.1521718621802912,5.7,1.14455231422596,1.8437519544132885,0.10430367290973663,0.007173091173171997,0.20813491940498352,5,0.0226797703653574,1
triviaqa_00360_t1.0,The 1887 novel A Study in Scarlet introduced what classic fictional character?,Humanities,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,-1.4428232973175175e-12,0.0,0.0,0.0,1,0.0,0
triviaqa_00361_t1.0,"The big-selling country and western hit song, notably by Elvis Presley in 1957, is '(What?) Christmas'?",Humanities,True,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.2,0.4,102.25,135.27005396613103,4.321928094858508,0.4396810531616211,0.02591637894511223,0.7221499681472778,20,0.036775168031454086,1
triviaqa_00362_t1.0,"""Who plays the part of Ric Griffin in TV's """"Holby City""""?""",Humanities,True,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.25,0.4330127018922193,12.8,2.4819347291981715,3.8464393446479326,0.38196811079978943,0.01016425620764494,0.6505647301673889,16,0.025825435295701027,1
triviaqa_00363_t1.0,What is the state capital of Florida?,Social Sciences,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,11.0,0.0,-1.4428232973175175e-12,0.0,0.0,-4.76837158203125e-07,1,1.2789769243681803e-13,0
triviaqa_00364_t1.0,What is the surname of the father and son TV comedy characters with the first names Albert Edward Ladysmith and Harold Albert Kitchener?,Humanities,False,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.1,0.3,13.7,21.20165087911788,3.1219280948686063,0.3439008593559265,0.04497898370027542,0.5995092988014221,13,0.07250034064054489,1
triviaqa_00365_t1.0,In which body of water are the Mascarene Islands?,STEM,True,False,triviaqa,20,17,3,0,20,0.85,0.15,0.0,0.15,0.15,0.15,4.55,1.0712142642814275,14.3,2.0273134932713295,0.609840304713515,0.05387232452630997,0.009171510115265846,0.11036018282175064,2,0.025782493874430656,0
triviaqa_00366_t1.0,Sea World is in Mission Bay Park in which US city?,Social Sciences,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0,0.0,-1.4428232973175175e-12,0.0,0.0,-1.1920928955078125e-07,1,0.0,0
triviaqa_00367_t1.0,Caroline of Brunswick was the queen consort of which British King?,Humanities,True,False,triviaqa,20,19,1,0,20,0.95,0.05,0.0,0.05,0.05,0.05,4.85,0.6538348415311012,11.35,2.612948526090784,0.28639695711307084,0.040709130465984344,0.0016834568232297897,0.08395908027887344,2,0.007471270859241486,0
triviaqa_00368_t1.0,What was the name of the eponymous 'Knight of the Holy Grail' in an opera by Wagner?,Humanities,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,-1.4428232973175175e-12,-1.1920928955078125e-07,0.0,2.980232238769531e-07,1,5.684341886080802e-14,0
triviaqa_00369_t1.0,"By congressional resolution, Sam Wilson, of Troy, New York, a meat supplier for the Army during the War of 1812,is recognized as the progenitor of what famous American symbol?",History,True,False,triviaqa,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,1.6,1.2,15.1,7.347788783028538,2.8086949695498578,0.2591787278652191,0.006813606712967157,0.4749302864074707,9,0.04782695695757866,1
triviaqa_00370_t1.0,"The Levant, (deriving from 15th century French, lever, 'rising', relating to the Eastern sunrise) refers to what part of the world?",Humanities,False,False,triviaqa,20,17,3,0,20,0.85,0.15,0.0,0.15,0.15,0.15,4.55,1.0712142642814275,35.5,26.22117464950798,2.26096404743214,0.16039621829986572,0.007771485950797796,0.31059524416923523,8,0.0269326064735651,0
triviaqa_00371_t1.0,"What NZ thoroughbred racehorse, foaled in 1925 by the brood mare Marsa and the sire of Phar Lap, was the first horse to win both the Melbourne Cup and Cox Plate in the same year?",STEM,False,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,8.0,0.0,-1.4428232973175175e-12,-1.1920928955078125e-07,0.0,-2.384185791015625e-07,1,1.4210854715202004e-14,1
triviaqa_00372_t1.0,Which lake in the Lake District is separated from Crummock Water by a narrow alluvial flat?,Geography,True,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.95,0.21794494717703372,11.95,2.5194245374688244,2.2232196723254085,0.24759402871131897,0.030657902359962463,0.45672136545181274,7,0.07465790957212448,1
triviaqa_00373_t1.0,Who in the Muslim faith proclaims the hours of prayer from a minaret?,Humanities,True,False,triviaqa,20,15,5,0,20,0.75,0.25,0.0,0.25,0.25,0.25,4.2,1.4000000000000001,9.45,4.598641103630507,2.9709505944402412,0.2562539875507355,0.010050108656287193,0.4703596830368042,10,0.048311635851860046,0
triviaqa_00374_t1.0,Who was married to Whitney Houston from 1992 to 2007?,Humanities,False,False,triviaqa,20,15,5,0,20,0.75,0.25,0.0,0.25,0.25,0.25,4.1,1.57797338380595,11.8,2.0149441679609885,1.8332062193378391,0.14794804155826569,0.02551928162574768,0.2884288430213928,6,0.06255054473876953,0
triviaqa_00375_t1.0,"After 23 years on the air, America's Most Wanted will be winding down. Who has been the host of the series since its inception?",Entertainment,True,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,-1.4428232973175175e-12,5.960464477539063e-08,0.0,-1.1920928955078125e-07,1,0.0,0
triviaqa_00376_t1.0,"What, alternatively called milk acid, is produced in the human body in power exercises?",Medicine & Health,False,False,triviaqa,20,15,5,0,20,0.75,0.25,0.0,0.25,0.25,0.25,4.05,1.6575584454250776,11.95,7.385627935389109,1.3917601481723174,0.1653728485107422,0.06473371386528015,0.31936556100845337,6,0.12027058750391006,0
triviaqa_00377_t1.0,"Which chain of European retailers began with a store near a crossroads in Annecy, France in 1958?",Law & Business,False,False,triviaqa,20,14,6,0,20,0.7,0.3,0.0,0.3,0.3,0.3,4.05,1.4654350889752845,8.5,0.9746794344808963,1.2567796494412689,0.20720911026000977,0.06464394927024841,0.39103442430496216,4,0.16091935336589813,0
triviaqa_00378_t1.0,On which island is Reina Sofia Airport?,Geography,True,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,-1.4428232973175175e-12,-1.1920928955078125e-07,0.0,5.960464477539063e-08,1,0.0,0
triviaqa_00379_t1.0,"What word links take, write and stand",Language,False,False,triviaqa,20,9,11,0,20,0.45,0.55,0.0,0.55,0.55,0.55,3.25,1.6085707942145413,10.55,13.650915720199874,3.384183719761876,0.3711872398853302,0.013815405778586864,0.6364152431488037,12,0.04487767815589905,1
triviaqa_00380_t1.0,What is the capital of Algeria,Social Sciences,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.75,3.753331853167263,0.5689955935849532,0.040135692805051804,0.017504354938864708,0.08280066400766373,3,0.037772733718156815,0
triviaqa_00381_t1.0,In what year did the War of 1812 start?,STEM,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,-1.4428232973175175e-12,0.0,0.0,-5.960464477539062e-07,1,2.2737367544323206e-13,0
triviaqa_00382_t1.0,What is the name of the German anti-Islamisation group that organised a march in Newcastle last month (March 2015)?,Social Sciences,False,False,triviaqa,20,15,5,0,20,0.75,0.25,0.0,0.25,0.25,0.25,4.1,1.57797338380595,11.6,11.200000000000001,1.5567796494383834,0.20500969886779785,0.08492985367774963,0.38735854625701904,6,0.15992425382137299,0
triviaqa_00383_t1.0,Which element-atomic number 27- is named after the German wordfor 'goblin'?,STEM,False,False,triviaqa,20,6,14,0,20,0.3,0.7,0.0,0.7,0.7,0.7,2.2,1.8330302779823358,23.6,47.37657649092008,1.336160254368041,0.16108553111553192,0.023518184199929237,0.3118133246898651,4,0.08933471143245697,1
triviaqa_00384_t1.0,Singer Eleonara Fagan was better known by what stage name?,Humanities,False,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.3,0.45825756949558394,34.55,66.38860971582399,3.7219280948657207,0.42751604318618774,0.010405967943370342,0.7076441049575806,15,0.03684338182210922,1
triviaqa_00385_t1.0,On what island would you find the city of Palermo?,Geography,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,-1.4428232973175175e-12,-1.1920928955078125e-07,0.0,1.1920928955078125e-07,1,3.552713678800501e-15,0
triviaqa_00386_t1.0,‘Back to Bedlam’ was the debut album for which British singer?,Humanities,True,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,13.0,0.0,-1.4428232973175175e-12,5.960464477539063e-08,0.0,-1.1920928955078125e-07,1,0.0,1
triviaqa_00387_t1.0,In which range of hills is the Cheddar Gorge?,STEM,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.5,2.598076211353316,0.8112781244562475,0.04879876971244812,0.003340071765705943,0.10022729635238647,2,0.015403209254145622,0
triviaqa_00388_t1.0,What type of creature is a copperhead?,STEM,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.6,4.420407221060069,0.4689955935863958,0.034243542701005936,0.002152814297005534,0.07085739076137543,2,0.00618734722957015,0
triviaqa_00389_t1.0,"Who wrote My Life and Loves in 1926, originally banned in the US?",Humanities,False,False,triviaqa,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,2.2,1.4696938456699067,46.35,114.55534688525019,3.8219280948642798,0.431757390499115,0.016680307686328888,0.7127373814582825,16,0.03416075557470322,1
triviaqa_00390_t1.0,"Bedloe’s Island in New York Harbour, is the former name of which island?",Humanities,True,False,triviaqa,20,7,13,0,20,0.35,0.65,0.0,0.65,0.65,0.65,3.0,1.4832396974191326,11.1,2.8618176042508368,1.6437519544132886,0.16402964293956757,0.011334210634231567,0.31700390577316284,5,0.06444713473320007,1
triviaqa_00391_t1.0,"""Which British actress won this year's U.S. Emmy award for best actress for her role in the drama series """"Mildred Pierce""""?""",Humanities,False,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.1,0.3,15.35,9.089966996639758,3.784183719757547,0.34642094373703003,0.018269751220941544,0.6029837131500244,15,0.029656020924448967,1
triviaqa_00392_t1.0,The storyline of which 1994 Disney animated film is based on the Shakespearean tragedy Hamlet?,Humanities,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,13.0,0.0,-1.4428232973175175e-12,0.0,0.0,-1.1920928955078125e-07,1,0.0,0
triviaqa_00393_t1.0,"The Turkish Van (or Turkish Vankedisi), originally from the eastern Turkish lakeside city of Van, is domestic breed of?",STEM,True,False,triviaqa,20,19,1,0,20,0.95,0.05,0.0,0.05,0.05,0.05,4.8,0.8717797887081349,3.2,0.6782329983125269,0.28639695711307084,0.03679528832435608,0.016738630831241608,0.07603859901428223,2,0.03646853193640709,0
triviaqa_00394_t1.0,What boy band is Harry Styles a member of?,Social Sciences,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,13.0,0.0,-1.4428232973175175e-12,1.1920928955078125e-07,0.0,4.172325134277344e-07,1,1.2789769243681803e-13,0
triviaqa_00395_t1.0,'Quinsy' is a term for an abscess on which part of the body?,Medicine & Health,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,9.15,2.1511624764298953,0.4689955935863958,0.06480888277292252,0.005807291716337204,0.13201867043972015,2,0.01634370908141136,0
triviaqa_00396_t1.0,Babel Fish is an icon/metaphor/brand for instantaneous what?,STEM,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,12.35,3.2136427928442823,0.609840304713515,0.02051161788403988,0.0016509594861418009,0.04273957759141922,2,0.0049785831943154335,0
triviaqa_00397_t1.0,By what name are the Essex one-day cricket team known?,Sports,False,False,triviaqa,20,6,14,0,20,0.3,0.7,0.0,0.7,0.7,0.7,2.4,1.7435595774162693,14.45,9.84619215737739,3.2037016960414784,0.3063223958015442,0.022984497249126434,0.5461171269416809,11,0.060864366590976715,1
triviaqa_00398_t1.0,What is the opposite of a spring tide,STEM,False,False,triviaqa,20,18,2,0,20,0.9,0.1,0.0,0.1,0.1,0.1,4.7,0.9,11.2,0.39999999999999997,0.4689955935863958,0.023679113015532494,0.0033229091204702854,0.049260690808296204,2,0.008501483127474785,0
triviaqa_00399_t1.0,"What British sitcom that aired from 1979 to 1981 in the UK, starred Penelope Keith and Peter Bowles?",Humanities,False,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.1,0.3,19.8,11.151681487560518,3.9219280948642794,0.5018086433410645,0.00399514427408576,0.791374146938324,16,0.023263564333319664,1
triviaqa_00400_t1.0,Which tennis player born in 1969 won 22 Grand Slam singles titles and Olympic Gold in 1988?,STEM,True,False,triviaqa,20,14,6,0,20,0.7,0.3,0.0,0.3,0.3,0.3,3.95,1.627114009527298,11.9,3.0643106892089125,1.1812908992263647,0.16208627820014954,0.03892384469509125,0.3135795295238495,3,0.10302809625864029,0
triviaqa_00401_t1.0,Which country is currently ruled by the Chakri dynasty that has been in power since 1782?,Social Sciences,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,-1.4428232973175175e-12,-1.1920928955078125e-07,0.0,-1.1920928955078125e-07,1,0.0,0
triviaqa_00402_t1.0,'Dora Spenlow' was the first wife of which Dickens character?,Literature,True,False,triviaqa,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,1.6,1.42828568570857,16.9,13.326289806243897,3.3086949695440864,0.4427172541618347,0.02223544754087925,0.725722074508667,13,0.05981991067528725,1
triviaqa_00403_t1.0,"""What 1998 film diected by Peter Weir , was advertised with the tag line """"On The Air, Unaware""""?""",STEM,False,False,triviaqa,20,17,3,0,20,0.85,0.15,0.0,0.15,0.15,0.15,4.4,1.42828568570857,14.3,2.1470910553583886,0.8475846798188033,0.1070917397737503,0.058180857449769974,0.21338365972042084,4,0.11353784054517746,0
triviaqa_00404_t1.0,Who had a U.K. No 1 in the 80's with Goody Two Shoes,Humanities,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,16.6,1.9849433241279206,0.28639695711307084,0.007815462537109852,0.0008918597595766187,0.01638897880911827,2,0.0020550170447677374,0
triviaqa_00405_t1.0,Who captained the England rugby union team 59 times between 1988 and 1996?,Social Sciences,True,False,triviaqa,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,1.85,1.388344337691482,14.25,8.525696452489967,2.658871848432376,0.31075963377952576,0.019304022192955017,0.5525766611099243,9,0.06684412062168121,1
triviaqa_00406_t1.0,What common substance has the chemical formula NaCl?,STEM,False,False,triviaqa,20,18,2,0,20,0.9,0.1,0.0,0.1,0.1,0.1,4.6,1.2,10.8,11.935660853090623,1.9219280948787063,0.11139829456806183,0.01127734873443842,0.22145995497703552,6,0.03188681975007057,0
triviaqa_00407_t1.0,"For which group did Jimmy Page, and John Paul Jones play before they formed 'Led Zepplin'?",STEM,True,False,triviaqa,20,14,6,0,20,0.7,0.3,0.0,0.3,0.3,0.3,3.8,1.8330302779823358,21.7,23.509785196806884,1.9166422780841108,0.21179120242595673,0.06681999564170837,0.398659884929657,8,0.1176062524318695,0
triviaqa_00408_t1.0,Whose portrait replaced Michael Faraday on the back of a £20 note?,Humanities,False,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.45,0.4974937185533099,12.85,4.725198408532704,2.646439344658031,0.2299818992614746,0.03282711282372475,0.42849674820899963,9,0.06221547722816467,1
triviaqa_00409_t1.0,In which year did divorce become officially legal in the Republic of Ireland?,Law & Business,False,False,triviaqa,20,12,8,0,20,0.6,0.4,0.0,0.4,0.4,0.4,3.8,1.469693845669907,13.85,42.93515459387564,1.7387586809077948,0.15314343571662903,0.018747245892882347,0.297719806432724,5,0.05940132588148117,0
triviaqa_00410_t1.0,Who wrote the 1951 novel ‘From here to Eternity’?,Humanities,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,11.0,0.0,-1.4428232973175175e-12,0.0,0.0,-1.1920928955078125e-07,1,0.0,0
triviaqa_00411_t1.0,What type of oil is traditionally used to protect cricket bats ?,STEM,False,False,triviaqa,20,13,7,0,20,0.65,0.35,0.0,0.35,0.35,0.35,3.9,1.5132745950421556,13.05,13.373387753295722,1.336160254368041,0.16210174560546875,0.03617794066667557,0.31360647082328796,4,0.09386233240365982,0
triviaqa_00412_t1.0,The Red Sea is connected to the Indian Ocean by which gulf ?,STEM,False,False,triviaqa,20,19,1,0,20,0.95,0.05,0.0,0.05,0.05,0.05,4.85,0.6538348415311012,13.75,2.165063509461097,0.28639695711307084,0.04676217585802078,0.03156496211886406,0.0961451455950737,2,0.06714446097612381,0
triviaqa_00413_t1.0,"What was the name of the boutique run by Malcolm McLaren and Vivienne Westwood at 430 King’s Road, London, between 1974 and 1976?",Humanities,False,False,triviaqa,20,9,11,0,20,0.45,0.55,0.0,0.55,0.55,0.55,3.3,1.5524174696260022,7.4,3.9799497484264794,0.9927744539849228,0.21011829376220703,0.0022899084724485874,0.39588141441345215,2,0.14405715465545654,1
triviaqa_00414_t1.0,From which country does the cheese emmental originate?,STEM,False,False,triviaqa,20,18,2,0,20,0.9,0.1,0.0,0.1,0.1,0.1,4.7,0.9,10.5,1.5,0.4689955935863958,0.02745165303349495,0.005511156283318996,0.056999266147613525,2,0.013898235745728016,0
triviaqa_00415_t1.0,"In 'Brookside', which actress, later to become the star of many TV dramas, played the part of 'Heather Huntingdon' who became 'Heather Haversham', who became 'Heather Black'?",Humanities,False,False,triviaqa,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.3,0.9000000000000001,30.35,55.868841942535376,4.221928094859951,0.37648069858551025,0.004960930440574884,0.6433931589126587,19,0.01710519939661026,1
triviaqa_00416_t1.0,Who wrote the play She Stoops to Conquer?,Humanities,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,16.0,0.0,-1.4428232973175175e-12,0.0,0.0,-3.5762786865234375e-07,1,5.684341886080802e-14,0
